"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"SCB","2023-10-03","547.9","547.9","536","536","-1.29 %","9,727.00"
"SCB","2023-10-02","540","545","535","543","1.31 %","16,780.00"
"SCB","2023-10-01","545","549","534","536","-1.65 %","31,810.00"
"SCB","2023-09-27","550","553","540","545","-0.91 %","32,227.00"
"SCB","2023-09-26","556","556","546.5","550","-0.56 %","16,621.00"
"SCB","2023-09-25","554","555","550","553.1","-0.16 %","8,860.00"
"SCB","2023-09-24","559","559","551.2","554","-0.18 %","15,785.00"
"SCB","2023-09-21","565","565","554.9","555","-0.05 %","19,299.00"
"SCB","2023-09-19","555","559.8","552","555.3","-0.34 %","13,310.00"
"SCB","2023-09-18","560","560","550","557.2","-0.32 %","11,610.00"
"SCB","2023-09-17","560","569.9","556.3","559","-1.41 %","19,543.00"
"SCB","2023-09-13","573","573","562.2","567","0.89 %","8,412.00"
"SCB","2023-09-12","569","569.7","560.2","562","-0.18 %","19,040.00"
"SCB","2023-09-11","553","564","552","563","1.81 %","16,293.00"
"SCB","2023-09-10","553","560","551.1","553","-0.13 %","7,854.00"
"SCB","2023-09-07","557","557","551.2","553.7","-0.59 %","16,156.00"
"SCB","2023-09-05","554","560","552","557","0.54 %","13,002.00"
"SCB","2023-09-04","560","564","550.1","554","-0.40 %","13,769.00"
"SCB","2023-09-03","564","564","555","556.2","-0.68 %","9,949.00"
"SCB","2023-08-30","563.7","565","555","560","0.90 %","14,437.00"
"SCB","2023-08-29","559","562","555","555","-0.36 %","30,865.00"
"SCB","2023-08-28","559","561.9","552.1","557","0.85 %","12,948.00"
"SCB","2023-08-27","555","560","552.3","552.3","-1.38 %","22,976.00"
"SCB","2023-08-24","565","567.9","560","560","-1.11 %","14,184.00"
"SCB","2023-08-23","565","569","562","566.3","0.41 %","19,616.00"
"SCB","2023-08-22","566","566.5","557","564","0.18 %","13,603.00"
"SCB","2023-08-21","556","566","556","563","0.18 %","15,357.00"
"SCB","2023-08-20","565","568","556","562","0.00 %","18,438.00"
"SCB","2023-08-17","566","570","561.7","562","-0.12 %","21,472.00"
"SCB","2023-08-16","569","569","560","562.7","-0.23 %","17,606.00"
"SCB","2023-08-15","581.4","581.4","564","564","-1.05 %","65,049.00"
"SCB","2023-08-14","565.5","574","555.1","570","1.08 %","94,628.00"
"SCB","2023-08-13","560","565","555.3","563.9","0.70 %","29,941.00"
"SCB","2023-08-10","560.5","560.5","553.1","560","0.18 %","25,072.00"
"SCB","2023-08-09","554.9","559","547.5","559","0.76 %","31,521.00"
"SCB","2023-08-08","560","560","546","554.8","-0.05 %","29,006.00"
"SCB","2023-08-07","560","562","554","555.1","-0.29 %","69,251.00"
"SCB","2023-08-06","571.2","582","556.7","556.7","-0.59 %","115,784.00"
"SCB","2023-08-03","568","570","559","560","-1.41 %","44,425.00"
"SCB","2023-08-02","541","568","541","568","4.03 %","41,938.00"
"SCB","2023-08-01","556.1","556.1","540","546","0.15 %","24,346.00"
"SCB","2023-07-31","546","550","539","545.2","0.96 %","15,813.00"
"SCB","2023-07-30","540.6","543","537","540","0.00 %","31,772.00"
"SCB","2023-07-27","550","553.5","536","540","-0.90 %","41,835.00"
"SCB","2023-07-26","558.9","558.9","539","544.9","-0.57 %","52,990.00"
"SCB","2023-07-25","556","560","544","548","-2.14 %","37,250.00"
"SCB","2023-07-24","580","580.2","558.6","560","-3.45 %","131,933.00"
"SCB","2023-07-23","569","580","560","580","3.02 %","85,261.00"
"SCB","2023-07-20","564.9","570","557","563","0.18 %","43,884.00"
"SCB","2023-07-19","545","565","545","562","2.93 %","82,291.00"
"SCB","2023-07-18","556","556","544","546","0.00 %","42,503.00"
"SCB","2023-07-17","533","547","532.1","546","3.00 %","23,601.00"
"SCB","2023-07-16","539.4","540","526","530.1","0.21 %","20,851.00"
"SCB","2023-07-13","539","539","528.1","529","0.00 %","13,008.00"
"SCB","2023-07-12","520","530","518.9","529","2.01 %","18,969.00"
"SCB","2023-07-11","518","525","517","518.6","-0.84 %","29,885.00"
"SCB","2023-07-10","526","531.9","519","523","1.26 %","39,991.00"
"SCB","2023-07-09","520","531","516","516.5","0.10 %","18,651.00"
"SCB","2023-07-06","517","519","512","516","-0.12 %","20,991.00"
"SCB","2023-07-05","525","533","516.5","516.6","-1.39 %","22,726.00"
"SCB","2023-07-04","520","530","519.1","523.9","0.75 %","17,289.00"
"SCB","2023-07-03","518","529.9","516.1","520","0.00 %","26,918.00"
"SCB","2023-07-02","540.7","549","518","520","-3.70 %","58,877.00"
"SCB","2023-06-28","556.9","572","537.1","540","-1.80 %","38,653.00"
"SCB","2023-06-27","536","568.1","535","549.9","3.75 %","107,396.00"
"SCB","2023-06-26","525.6","535.8","525","530","1.34 %","69,978.00"
"SCB","2023-06-25","514","532","510","523","1.75 %","55,171.00"
"SCB","2023-06-22","518","520","512.1","514","-0.77 %","21,675.00"
"SCB","2023-06-21","521","525","517","518","-1.03 %","18,771.00"
"SCB","2023-06-20","520","529","520","523.4","0.85 %","20,350.00"
