"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"UNL","2022-02-17","19000","19000","19000","19000","0.00 %","20.00"
"UNL","2022-02-16","19000","19000","19000","19000","0.00 %","10.00"
"UNL","2022-02-15","19000","19000","19000","19000","0.00 %","43.00"
"UNL","2022-02-14","19000","19000","19000","19000","0.00 %","10.00"
"UNL","2022-02-13","19000","19000","19000","19000","-1.04 %","20.00"
"UNL","2022-02-10","19200","19200","19200","19200","0.52 %","10.00"
"UNL","2022-02-09","19050","19100","19050","19100","-1.45 %","20.00"
"UNL","2022-02-08","19381","19382","19381","19382","0.00 %","20.00"
"UNL","2022-02-06","19050","19050","19002","19002","0.00 %","20.00"
"UNL","2022-02-03","19100","19100","19002","19002","-0.25 %","20.00"
"UNL","2022-01-30","18702","19050","18702","19050","0.26 %","60.00"
"UNL","2022-01-27","19000","19000","19000","19000","0.00 %","10.00"
"UNL","2022-01-24","19125","19125","18803","19000","-0.65 %","110.00"
"UNL","2022-01-23","19300","19500","19125","19125","0.00 %","30.00"
"UNL","2022-01-20","19125","19125","19125","19125","0.13 %","20.00"
"UNL","2022-01-19","19100","19100","19050","19100","-0.52 %","50.00"
"UNL","2022-01-18","19392.1","19600","19200","19200","0.99 %","140.00"
"UNL","2022-01-17","19205","19400","19012","19012","-2.50 %","170.00"
"UNL","2022-01-16","19500","19500","19203","19500","0.00 %","50.00"
"UNL","2022-01-12","19500","19500","19500","19500","0.52 %","60.00"
"UNL","2022-01-11","19250","19450","19250","19400","1.24 %","80.00"
"UNL","2022-01-10","19112","19162","19112","19162","-0.72 %","70.00"
"UNL","2022-01-09","19200","19533","19160","19300","0.78 %","80.00"
"UNL","2022-01-06","19075","19150.1","19075","19150.1","0.39 %","30.00"
"UNL","2022-01-05","19050","19075","19050","19075","-0.13 %","70.00"
"UNL","2022-01-04","19100.3","19409","19100","19100","0.00 %","60.00"
"UNL","2022-01-03","18815","19400","18815","19100","0.26 %","120.00"
"UNL","2022-01-02","19000","19200","19000","19050","-0.24 %","50.00"
"UNL","2021-12-29","19175","19176","19000","19096","1.57 %","50.00"
"UNL","2021-12-28","18900","18900","18800","18800","-1.05 %","20.00"
"UNL","2021-12-27","19200","19480","19000","19000","-0.52 %","70.00"
"UNL","2021-12-26","19000","19110","19000","19100","1.06 %","65.00"
"UNL","2021-12-23","19000","19150","18900","18900","-0.53 %","60.00"
"UNL","2021-12-22","19000","19000","19000","19000","0.00 %","40.00"
